Notes	GroupName	GroupID	GroupORFs
Stirling et al. PLoS Genetics (2011)	"DNA replication, repair and cohesion"	Stirling	YIL026C YDR014W YDR180W YER147C YDL003W YFL008W YJL074C YLR086W YGL250W YDR285W YIL150C YBL023C YEL032W YPR019W YLR274W YGL201C YBR202W YML065W YBR060C YLL004W YPR162C YNL261W YHR118C YFR027W YHR164C YNL102W YDL102W YBL035C YBR088C YJR006W YJR046W YJR043C YLR103C YJL194W YDL164C YDR052C YOR080W YPR135W YBR278W YDL017W YDR439W YCR086W YKL108W YGL113W YDR013W YJL072C YOL146W YDR489W YAR007C YNL312W YER070W YJL026W YGR180C YNL072W YDR279W YLR154C YOR144C YMR078C YHR191C YCL016C YJR068W YOL094C YBR087W YIR008C YKL045W YBR274W YPL022W YML095C YOR368W YCR066W YER173W YKL113C YER162C YLR032W YNL250W YER095W YML032C YGL163C YDR076W YDR004W YDL059C YGL058W YDR217C YBR073W YPL194W YDR440W YDL101C YBR136W YLR288C YPR164W YLR320W YBR098W YIR002C YCL061C YMR224C YPL153C YIL139C YHR154W YLL002W YNL273W YHR134W YDR369C YIL132C YNL133C YDR386W YLR007W YDR288W YDL105W YML023C YHL006C YDL013W YER116C YJL092W YJL047C YMR048W YOL034W YLR383W YEL037C YPL024W YMR190C YPL008W YHR031C YLR234W YOL006C YBR009C YNL030W YNL031C YOL012C YLR052W YDL002C YPL235W YDR359C YNL136W YNL107W YGR002C YAL011W YBR231C YDR334W YLR357W YDR303C YFR037C YMR033W YKR008W 
Stirling et al. PLoS Genetics (2011)	Chromatin and Transcription	Stirling	YDL074C YPR068C YOR025W YDR191W YDR176W YPR018W YNL206C YJL127C YER161C YMR179W YGR270W YML102W YJL115W YPL055C YBR195C YFR013W YJR060W YGR099W YPR085C YKL033W YMR219W YDR363W YIL009C-A YBR275C YOR209C YPL128C YMR106C YDL040C YKL117W YPL047W YGL066W YGR274C YDR167W YPL129W YCR042C YMR005W YBR198C YMR227C YML114C YMR236W YLR071C YGL207W YBR123C YKL028W YKR062W YDR311W YDR460W YJR063W YDR156W YJL148W YIL021W YJL140W YBR154C YDR404C YDR045C YKR025W YLR005W YIL143C YLR226W YLR418C YJL006C YML112W YNR010W YHR058C YGL151W YML069W YOL054W YDL140C YDR289C YCR081W YNL222W YPR161C YPR133C YML010W YGR063C YMR043W YGL071W YGR044C YML099C YPL082C YBR112C YKR038C YHR206W YNL257C YHR167W YML062C YNL309W YIL084C YIL036W 
Stirling et al. PLoS Genetics (2011)	Ribosome biogenesis and Translation	Stirling	YLR291C YBR079C YOR361C YOR260W YBR143C YEL034W YJR047C YDR172W YPL179W YCR057C YOR272W YMR049C YHR066W YHR085W YDR091C YNR038W YHR088W YOL144W YNL002C YLR222C YDR449C YLR002C YPR144C YKR092C YHR065C YLR196W YLR409C YDR398W YKR024C YNL132W YNL075W YKR094C YIL148W YKL006W YGL030W YIL018W YNL162W YDL082W YIL052C YGR027C YBR189W YHL015W YGR118W YGR148C YPL160W YLR060W YFL022C YOR168W YBR121C YGL245W YGR264C YLR316C YHR070W YHR020W YBR167C YIR015W 
Stirling et al. PLoS Genetics (2011)	Mitochondrial Functions	Stirling	YMR203W YNL131W YPR047W YGR171C YBR282W YML009C YNL252C YEL050C YJL102W YPR067W YER048W-A YPL059W YLL027W YKR071C YMR301C YPL061W YML086C YNL080C YML028W YPR131C YBR026C YNR016C YDL141W YKL055C YKL192C YDR487C YLR304C YFL016C YIL125W YDR194C YPL271W YOR241W YKR087C YDR350C YHR194W YDR231C YMR267W YLR193C YOL009C YAL008W YMR066W YNR045W YNL315C YJR144W YOR060C YNL213C YAL019W YLR163C YGR102C YHR001W-A YHR076W 
Stirling et al. PLoS Genetics (2011)	RNA Processing	Stirling	YPR082C YLR298C YOR308C YBL074C YIL061C YPL213W YDL098C YGR091W YPR178W YBR055C YMR288W YBR152W YEL026W YDL209C YDR416W YKL173W YKL074C YOR250C YOL123W YGL044C YOL115W YER165W YJR093C YLR115W YDR228C YNL317W YGR156W YGL173C YJL124C YBL026W YDR378C YOL021C YCR035C YHR069C YDL165W YCR093W YAL021C YNR052C YPL190C YLR116W YDL084W YLR424W YPR042C YHR087W YPL228W YNL118C 
Stirling et al. PLoS Genetics (2011)	Nucleocytoplasmic Transport	Stirling	YKL057C YKR082W YAR002W YDL116W YBL079W YJR042W YDR159W YOL072W YER009W YMR308C YJR074W YIR011C YLR293C YHR036W YMR235C YGL238W YDR002W YGL097W YGR218W YPL125W YOR160W
Stirling et al. PLoS Genetics (2011)	Endomembrane system	Stirling	YDR292C YKL154W YPR088C YLR378C YJL031C YML077W YNR026C YBL050W YDR170C YIL109C YDR189W YMR218C YDR246W YFL038C YGR172C YIL004C YMR079W YNR049C YLR440C YOR326W YCR067C YPR032W YFR051C YGL098W YJR005W YMR197C YNR048W YCR094W YML130C YIL090W YNL291C YLR423C YEL013W YLR373C YGR141W YDR200C YBR042C YPL117C YHR133C YMR008C YJL167W YDR182W YBR109C YDR017C YLR410W YPL268W YER177W YDR099W 
Stirling et al. PLoS Genetics (2011)	Morphogenesis and Cell integrity	Stirling	YFL039C YLR370C YKL013C YLR085C YOR122C YLR429W YNL138W YLL050C YLR229C YAL041W YDR208W YJL058C YNL047C YML064C YNL152W YHR107C YDL117W YGR058W YNL066W YGL142C YDR434W YOR149C YLR459W YDL103C YLR242C YCL052C YIR019C YOR002W YKL104C YFR042W YHR204W YHR101C YLR443W YOR336W YBL105C YKL035W YOL081W YGR014W YLR006C YLR425W 
Stirling et al. PLoS Genetics (2011)	Other housekeeping pathways	Stirling	YJL060W YEL029C YBR035C YDL045C YCR028C YGR267C YLR058C YEL046C YKL221W YOL064C YER023W YKR093W YCR012W YHR092C YKL217W YDR050C YJR009C YAL038W YKR097W YKL024C YAR015W YMR120C YOR128C YMR300C YGL234W YGR061C YDR408C YDR226W YJR032W YIR004W YPL037C YDR171W YHR064C YGR285C YPL106C 
Stirling et al. PLoS Genetics (2011)	Unknown function	Stirling	YGL168W YLL049W YJL038C YOL070C YCR095C YDL204W YPL027W YMR095C YLL005C YKR091W YIL137C YLL028W YNR068C YNL086W YMR185W YMR134W YJR154W YJR008W YGR153W YGR071C YGL235W YGL117W YER156C YDR286C YDL156W YDL025C YLR312C YOL014W YLR287C YMR266W YOR262W YHR122W 
Stirling et al. PLoS Genetics (2011)	Dubious ORFs	Stirling	YLR255C YPR044C YOR300W YOR024W YOR015W YNR042W YNL140C YNL089C YML009W-B YML009C-A YLR374C YLR235C YKL053W YJL075C YJL007C YHR093W YGR219W YGR064W YFL013W-A YDR431W YDR417C YDR290W YDR187C YDL162C YDL096C YBR277C YBR113W YBR099C YML090W YDR433W YDL151C 
Benschop et al. Molecular Cell (2010)	Spp381-Prp38 complex	Benschop	YBR152W YGR075C
Benschop et al. Molecular Cell (2010)	Asf1-Rad53 complex	Benschop	YJL115W YPL153C
Benschop et al. Molecular Cell (2010)	Pan1-End3 complex	Benschop	YIR006C YNL084C
Benschop et al. Molecular Cell (2010)	Sod1-Css1 heterodimer	Benschop	YJR104C YMR038C
Benschop et al. Molecular Cell (2010)	HAT-A4 complex	Benschop	YBR010W YBR009C YNL030W YEL056W YPL001W YLL022C YOL054W YNL031C
Benschop et al. Molecular Cell (2010)	Ste11-Ste50 complex	Benschop	YLR362W YCL032W
Benschop et al. Molecular Cell (2010)	Cdc48-Ufd1-Npl4 complex	Benschop	YDL126C YBR170C YGR048W
Benschop et al. Molecular Cell (2010)	Cdc48-Shp1 complex	Benschop	YBL058W YDL126C
Benschop et al. Molecular Cell (2010)	Sit4-Sap155 complex	Benschop	YDL047W YFR040W
Benschop et al. Molecular Cell (2010)	Ste12-Dig1-Dig2 complex	Benschop	YPL049C YHR084W YDR480W
Benschop et al. Molecular Cell (2010)	Rvs161-Rvs167 complex	Benschop	YCR009C YDR388W
Benschop et al. Molecular Cell (2010)	She2-She3-Myo4 complex	Benschop	YAL029C YBR130C YKL130C
Benschop et al. Molecular Cell (2010)	Ubp3-Bre5 complex	Benschop	YNR051C YER151C
Benschop et al. Molecular Cell (2010)	Rad6-Rad18 complex	Benschop	YGL058W YCR066W
Benschop et al. Molecular Cell (2010)	Rtt109-Vps75 complex	Benschop	YLL002W YNL246W
Benschop et al. Molecular Cell (2010)	Csm3-Tof1 complex	Benschop	YMR048W YNL273W
Benschop et al. Molecular Cell (2010)	Psr2-Psr1-Whi2 complex	Benschop	YLR019W YLL010C YOR043W
Benschop et al. Molecular Cell (2010)	Rad23-Png1 complex	Benschop	YEL037C YPL096W
Benschop et al. Molecular Cell (2010)	Tim44-Ssc1 heterodimer	Benschop	YIL022W YJR045C
Benschop et al. Molecular Cell (2010)	Dop1-Mon2 complex	Benschop	YDR141C YNL297C
Benschop et al. Molecular Cell (2010)	Rsp5-Ubp2-Rup1 deubiquitinating enzyme complex	Benschop	YER125W YOR124C YOR138C
Benschop et al. Molecular Cell (2010)	Pho80-Pho81-Pho85 CDK-cyclin complex	Benschop	YGR233C YOL001W YPL031C
Benschop et al. Molecular Cell (2010)	Trm112-Trm11 complex	Benschop	YNR046W YOL124C
Benschop et al. Molecular Cell (2010)	Dug2-Dug3 complex	Benschop	YBR281C YNL191W
Benschop et al. Molecular Cell (2010)	Dph1-Dph2-Dph3 complex	Benschop	YBL071W-A YIL103W YKL191W
Benschop et al. Molecular Cell (2010)	Scs2-Opi1 complex	Benschop	YER120W YHL020C
Benschop et al. Molecular Cell (2010)	Ula1-Uba3 enzyme complex	Benschop	YPL003W YPR066W
Benschop et al. Molecular Cell (2010)	Nam1-Sls1 complex	Benschop	YDL044C YLR139C
Benschop et al. Molecular Cell (2010)	ER SNARE Use1	Benschop	YDR498C YLR440C YNL258C YKL196C YLR268W YGL145W YOR075W YGL098W
Benschop et al. Molecular Cell (2010)	Pba1-Pba2 complex	Benschop	YKL206C YLR199C YBR173C
Benschop et al. Molecular Cell (2010)	Gyl1-Gyp5 complex	Benschop	YMR192W YPL249C
Benschop et al. Molecular Cell (2010)	Rtg1-Rtg3 bHLH-Zip complex	Benschop	YBL103C YOL067C
Benschop et al. Molecular Cell (2010)	Sit4-Sap190 complex	Benschop	YDL047W YKR028W
Benschop et al. Molecular Cell (2010)	Rtt103-Rai1-Rat1 complex	Benschop	YDR289C YGL246C YOR048C
Benschop et al. Molecular Cell (2010)	R2TP complex	Benschop	YCR060W YHR034C YDR190C YPL235W
Benschop et al. Molecular Cell (2010)	adenylyl cyclase complex	Benschop	YJL005W YNL138W
Benschop et al. Molecular Cell (2010)	Ssc1-Mge1 complex	Benschop	YJR045C YOR232W
Benschop et al. Molecular Cell (2010)	Dcs1-Dcs2 heterodimer	Benschop	YLR270W YOR173W
Benschop et al. Molecular Cell (2010)	Kap114-Nap1 histone complex	Benschop	YBL003C YGL241W YBL002W YOL012C YKR048C
Benschop et al. Molecular Cell (2010)	Grh1-Bug1 complex	Benschop	YDL099W YDR517W
Benschop et al. Molecular Cell (2010)	Mad1-Mad2 complex	Benschop	YGL086W YJL030W
Benschop et al. Molecular Cell (2010)	Ic-CPY complex	Benschop	YLR178C YMR297W
Benschop et al. Molecular Cell (2010)	Mlh2-Mlh1 heterodimer	Benschop	YLR035C YMR167W
Benschop et al. Molecular Cell (2010)	Sac3-Thp1 complex	Benschop	YDR159W YOL072W
Benschop et al. Molecular Cell (2010)	tRNA methyltransferase complex	Benschop	YDL201W YDR165W
Benschop et al. Molecular Cell (2010)	Tlg1 SNARE complex	Benschop	YBL050W YDR468C YGL095C YOL018C
Benschop et al. Molecular Cell (2010)	ribosome-associated complex	Benschop	YGR285C YHR064C YJL080C
Benschop et al. Molecular Cell (2010)	Trm9-Trm112 complex	Benschop	YML014W YNR046W
Benschop et al. Molecular Cell (2010)	prohibitin complex	Benschop	YGR132C YGR231C
Benschop et al. Molecular Cell (2010)	succinyl-CoA ligase	Benschop	YGR244C YOR142W
Benschop et al. Molecular Cell (2010)	Gsp1-Prp20 complex	Benschop	YGL097W YLR293C YOR185C
Benschop et al. Molecular Cell (2010)	Kic1-Sog2 complex	Benschop	YHR102W YOR353C
Benschop et al. Molecular Cell (2010)	Nrd1-Nab3-Sen1 termination complex	Benschop	YLR430W YNL251C YPL190C YMR239C
Benschop et al. Molecular Cell (2010)	Ssk1-Ssk2 complex	Benschop	YLR006C YNR031C
Benschop et al. Molecular Cell (2010)	Vti1-Pep12 complex	Benschop	YMR197C YOR036W
Benschop et al. Molecular Cell (2010)	Pcl7-Pho85 CDK-cyclin complex	Benschop	YPL031C YIL050W
Benschop et al. Molecular Cell (2010)	Prs1-Prs3 heterodimer	Benschop	YHL011C YKL181W
Benschop et al. Molecular Cell (2010)	Vac14-Fig4 complex	Benschop	YLR386W YNL325C
Benschop et al. Molecular Cell (2010)	Cpr6-Hsc82-Sti1-Hsp82 complex	Benschop	YLR216C YMR186W YOR027W YPL240C
Benschop et al. Molecular Cell (2010)	Bur1-Bur2 CDK-cyclin complex	Benschop	YPR161C YLR226W
Benschop et al. Molecular Cell (2010)	Bub1-Bub3 kinase complex	Benschop	YGR188C YOR026W
Benschop et al. Molecular Cell (2010)	Sis2-Ykl088w-Vhs3 complex	Benschop	YKR072C YKL088W YOR054C
Benschop et al. Molecular Cell (2010)	putative Slu7-Prp18 complex	Benschop	YDR088C YGR006W
Benschop et al. Molecular Cell (2010)	COMA complex	Benschop	YBR107C YBR211C YDR318W YJR135C YGR179C YDR254W YPL018W YLR381W YDR383C YLR315W YPR046W
Benschop et al. Molecular Cell (2010)	TEL complex	Benschop	YDR227W YDL042C
Benschop et al. Molecular Cell (2010)	nucleoporin Nup84 subcomplex	Benschop	YGL100W YDL116W YGL092W YKL057C YJR042W YLR208W
Benschop et al. Molecular Cell (2010)	Dcp1-Dcp2 decapping enzyme complex	Benschop	YBR094W YEL015W YOL149W YNL118C
Benschop et al. Molecular Cell (2010)	Ulp1 nuclear pore complex	Benschop	YLR347C YMR308C YPL020C
Benschop et al. Molecular Cell (2010)	TFIIK complex	Benschop	YDL108W YDR460W YPR025C
Benschop et al. Molecular Cell (2010)	Spt6-Spn1 elongator factor complex	Benschop	YGR116W YPR133C
Benschop et al. Molecular Cell (2010)	cleavage factor I complex	Benschop	YDR228C YGL044C YOR250C YMR061W
Benschop et al. Molecular Cell (2010)	Cln-Cdc28 protein kinase complex	Benschop	YMR199W YBR160W YKR091W YLR210W YLR079W YDL155W YPL256C YBR135W
Benschop et al. Molecular Cell (2010)	Isw2-Itc1 complex	Benschop	YGL133W YOR304W
Benschop et al. Molecular Cell (2010)	nucleoporin Nup82 subcomplex	Benschop	YIL115C YJL061W YJL041W YER107C YMR047C
Benschop et al. Molecular Cell (2010)	Snx4-Snx41 heterodimer	Benschop	YJL036W YDR425W
Benschop et al. Molecular Cell (2010)	Nup60-Nup2 nuclear pore complex	Benschop	YAR002W YLR335W YLR347C
Benschop et al. Molecular Cell (2010)	Erp1-Erp2-Emp24-Erv25 p24 complex	Benschop	YAL007C YAR002C-A YGL200C YML012W
Benschop et al. Molecular Cell (2010)	nucleoporin Nsp1 subcomplex	Benschop	YFR002W YGL172W YGR119C YJL041W
Benschop et al. Molecular Cell (2010)	HDA complex	Benschop	YDR295C YNL021W YPR179C
Benschop et al. Molecular Cell (2010)	core H-ACA snoRNP	Benschop	YDL208W YHR072W-A YHR089C YLR175W YNL308C
Benschop et al. Molecular Cell (2010)	Atg11-Atg17-Atg29-Cis1 complex	Benschop	YPR049C YPL166W YDR022C YLR423C
Benschop et al. Molecular Cell (2010)	Clathrin	Benschop	YGL206C YGR167W
Benschop et al. Molecular Cell (2010)	Ctf18 RFC-like complex	Benschop	YCL016C YHR191C YMR078C
Benschop et al. Molecular Cell (2010)	commitment complex 2	Benschop	YKL074C YLR116W
Benschop et al. Molecular Cell (2010)	Sec24-Sfb2-Sec16-Sec23 complex	Benschop	YIL109C YNL049C YPL085W YPR181C
Benschop et al. Molecular Cell (2010)	"vacuolar proton-transporting V-type ATPase, V0 domain"	Benschop	YPR149W YKL119C YLR447C YOR270C
Benschop et al. Molecular Cell (2010)	Hrd1 ubiquitin ligase ERAD-L complex	Benschop	YDR057W YLR207W YOL013C YML029W
Benschop et al. Molecular Cell (2010)	anthranilate synthase complex	Benschop	YER090W YKL211C
Benschop et al. Molecular Cell (2010)	nuclear cohesin complex	Benschop	YJL074C YFL008W YIL026C YDL003W
Benschop et al. Molecular Cell (2010)	protein kinase CK2 complex	Benschop	YGL019W YIL035C YOR039W YOR061W
Benschop et al. Molecular Cell (2010)	phosphatidylinositol 3-kinase complex II	Benschop	YBR097W YLR360W YPL120W YLR240W
Benschop et al. Molecular Cell (2010)	mitochondrial proton-transporting ATP synthase complex	Benschop	YBL099W YBR039W YDR298C YKL016C
Benschop et al. Molecular Cell (2010)	GINS complex	Benschop	YDR013W YJL072C YDR489W YOL146W
Benschop et al. Molecular Cell (2010)	mitochondtrial large ribosomal subunit	Benschop	YGR076C YDR405W YBR282W YHR147C YBL038W YDR462W YOR150W YBR122C YCR071C YDR237W YDR116C YDR322W YLR439W YDR296W YCR046C YNL252C YMR193W YGR220C YKL167C YKR006C YJL063C YKR085C YML025C YMR024W YNL005C YLR312W-A YPL183W-A YMR098C YML009C YMR225C YNL177C YNL284C YPR100W
Benschop et al. Molecular Cell (2010)	ribonuclease H2 complex	Benschop	YDR279W YNL072W
Benschop et al. Molecular Cell (2010)	SUMO activating enzyme complex	Benschop	YDR390C YPR180W
Benschop et al. Molecular Cell (2010)	tRNA (m1A) methyltransferase complex	Benschop	YJL125C YNL062C
Benschop et al. Molecular Cell (2010)	polarisome	Benschop	YER149C YLL021W
Benschop et al. Molecular Cell (2010)	TRAMP complex	Benschop	YDL175C YJL050W YOL115W
Benschop et al. Molecular Cell (2010)	transcription factor TFIIA complex	Benschop	YKL058W YOR194C
Benschop et al. Molecular Cell (2010)	CPF complex	Benschop	YMR061W YER133W YDR195W YGR156W YAL043C YNL222W YDR301W YKL059C YJR093C YPR107C YLR115W YLR277C YKR002W YNL317W YKL018W YOR179C
Benschop et al. Molecular Cell (2010)	serine C-palmitoyltransferase complex	Benschop	YDR062W YMR296C
Benschop et al. Molecular Cell (2010)	Cyc8-Tup1 corepressor complex	Benschop	YCR084C YBR112C
Benschop et al. Molecular Cell (2010)	delta DNA polymerase complex	Benschop	YDL102W YJR006W YJR043C
Benschop et al. Molecular Cell (2010)	snRNP U2	Benschop	YDL043C YJL203W YMR240C YDL030W YPL213W YML049C YMR288W
Benschop et al. Molecular Cell (2010)	AP-3 adaptor complex	Benschop	YBR288C YGR261C YJL024C YPL195W
Benschop et al. Molecular Cell (2010)	Ric1-Rgp1 complex	Benschop	YDR137W YLR039C
Benschop et al. Molecular Cell (2010)	Ndc80 complex	Benschop	YER018C YIL144W YOL069W YMR117C
Benschop et al. Molecular Cell (2010)	Rpd3L complex	Benschop	YDR207C YDL076C YAL013W YBR095C YNL097C YIL084C YMR263W YPL181W YOL004W YNL330C YPL139C YMR075W
Benschop et al. Molecular Cell (2010)	methionyl glutamyl tRNA synthetase complex	Benschop	YGL245W YGL105W YGR264C
Benschop et al. Molecular Cell (2010)	protein phosphatase type 2A complex	Benschop	YAL016W YDL188C YGL190C YDL134C YMR273C YML109W YOR014W
Benschop et al. Molecular Cell (2010)	TORC1 complex	Benschop	YHR186C YJR066W
Benschop et al. Molecular Cell (2010)	epsilon DNA polymerase complex	Benschop	YDR121W YBR278W YNL262W YPR175W
Benschop et al. Molecular Cell (2010)	mitochondrial oxoglutarate dehydrogenase complex	Benschop	YFR049W YFL018C YDR148C YIL125W
Benschop et al. Molecular Cell (2010)	NatC complex	Benschop	YPR051W YCR020C-A YEL053C
Benschop et al. Molecular Cell (2010)	SWR1 complex	Benschop	YAL011W YDR485C YLR085C YBR231C YDR334W YLR385C YLR399C YML041C YFL039C YDR190C YPL235W YJL081C YGR002C YNL107W
Benschop et al. Molecular Cell (2010)	transcription factor TFIIE complex	Benschop	YKL028W YKR062W
Benschop et al. Molecular Cell (2010)	mRNA capping enzyme complex	Benschop	YPL228W YGL130W
Benschop et al. Molecular Cell (2010)	Set3C	Benschop	YBR103W YDR155C YIL112W YKR029C YGL194C YOL068C YCR033W
Benschop et al. Molecular Cell (2010)	ESCRT II complex	Benschop	YJR102C YLR417W YPL002C
Benschop et al. Molecular Cell (2010)	MutSalpha complex	Benschop	YOL090W YDR097C
Benschop et al. Molecular Cell (2010)	Cdc73-Paf1 complex	Benschop	YBR279W YGL244W YOR123C YOL145C YLR418C
Benschop et al. Molecular Cell (2010)	mitochondrial small ribosomal subunit	Benschop	YER050C YNR037C YBR251W YGR215W YBR146W YPL118W YMR158W YDR036C YGR084C YDL045W-A YHR059W YDR041W YGL129C YPL013C YKL155C YIL093C YNL137C YDR337W YJR101W YJR113C YBL090W YMR188C YNL081C YDR175C YOR158W YHL004W YDR347W YNR036C YNL306W YGR165W YKL003C
Benschop et al. Molecular Cell (2010)	AP-1 adaptor complex	Benschop	YFL034W YHL019C YKL135C YLR170C YPR029C YPL259C
Benschop et al. Molecular Cell (2010)	U4-U6 x U5 tri-snRNP complex	Benschop	YGR074W YER029C YLR147C YLR275W YER172C YKL173W YHR165C YDL098C YGR091W YDR473C YOR308C YBR055C YPR178W YPR082C
Benschop et al. Molecular Cell (2010)	GET complex	Benschop	YDL100C YER083C YGL020C
Benschop et al. Molecular Cell (2010)	NatB complex	Benschop	YOL076W YPR131C
Benschop et al. Molecular Cell (2010)	heterotrimeric G-protein complex	Benschop	YHR005C YOR212W
Benschop et al. Molecular Cell (2010)	ribonuclease MRP complex	Benschop	YBL018C YAL033W YBR167C YBR257W YGR030C YNL221C YNL282W YDR478W YHR062C
Benschop et al. Molecular Cell (2010)	DASH complex	Benschop	YDR201W YDR016C YKL052C YGR113W YGL061C YKR083C YKR037C YKL138C-A YBR233W-A
Benschop et al. Molecular Cell (2010)	COPI vesicle coat	Benschop	YER122C YGL137W YDL145C YDR238C YNL287W YFR051C YIL076W YPL010W
Benschop et al. Molecular Cell (2010)	GID complex	Benschop	YCL039W YDL176W YDR255C YBR105C YGL227W YIL097W YIL017C YMR135C
Benschop et al. Molecular Cell (2010)	alpha-glucosidase II complex	Benschop	YBR229C YDR221W
Benschop et al. Molecular Cell (2010)	Golgi transport complex	Benschop	YNL041C YPR105C YGL005C YGL223C YER157W YNL051W YGR120C YML071C
Benschop et al. Molecular Cell (2010)	mitochondrial processing peptidase complex	Benschop	YHR024C YLR163C
Benschop et al. Molecular Cell (2010)	carbamoyl-phosphate synthase complex	Benschop	YJR109C YOR303W
Benschop et al. Molecular Cell (2010)	mitochondrial pyruvate dehydrogenase complex	Benschop	YBR221C YER178W YNL071W YGR193C
Benschop et al. Molecular Cell (2010)	Srb-mediator complex	Benschop	YBL093C YDL005C YGL127C YCR081W YGR104C YDR308C YER022W YGL025C YOL051W YPR168W YMR112C YDR443C YBR253W YOL135C YLR071C YPL042C YHR041C YHR058C YBR193C YOR174W YPR070W YNR010W YGL151W YNL236W
Benschop et al. Molecular Cell (2010)	CCR4-NOT complex	Benschop	YGR134W YCR093W YAL021C YNL288W YNR052C YER068W
Benschop et al. Molecular Cell (2010)	ubiquitin conjugating enzyme complex	Benschop	YGL087C YMR140W YDR092W
Benschop et al. Molecular Cell (2010)	MBF transcription complex	Benschop	YDL056W YLR182W
Benschop et al. Molecular Cell (2010)	mitochondrial respiratory chain complex II	Benschop	YKL148C YLL041C
Benschop et al. Molecular Cell (2010)	snf1 protein kinase complex	Benschop	YDR028C YDR422C YER027C YER129W YDR477W YGL115W YGL208W
Benschop et al. Molecular Cell (2010)	m-AAA complex	Benschop	YER017C YMR089C
Benschop et al. Molecular Cell (2010)	ESCRT-0 complex	Benschop	YHL002W YNR006W
Benschop et al. Molecular Cell (2010)	TREX complex	Benschop	YDR381W YDL084W YDR138W YHR167W YML062C YNL139C YNL253W YNL004W
Benschop et al. Molecular Cell (2010)	alpha DNA polymerase:primase complex	Benschop	YBL035C YNL102W YIR008C YKL045W
Benschop et al. Molecular Cell (2010)	NatA complex	Benschop	YDL040C YHR013C YOR253W
Benschop et al. Molecular Cell (2010)	signal recognition particle	Benschop	YDL051W YKL122C YML105C YPR088C YDL092W YPL210C YPL243W
Benschop et al. Molecular Cell (2010)	NEF4 complex	Benschop	YJR052W YPL046C
Benschop et al. Molecular Cell (2010)	CCAAT-binding factor complex	Benschop	YBL021C YGL237C YOR358W
Benschop et al. Molecular Cell (2010)	"vacuolar proton-transporting V-type ATPase, V1 domain"	Benschop	YJR033C YDL185W YBR127C YGR020C YHR039C-A YEL051W YPR036W YOR332W YKL080W
Benschop et al. Molecular Cell (2010)	PAN complex	Benschop	YGL094C YKL025C
Benschop et al. Molecular Cell (2010)	cytosolic small ribosomal subunit	Benschop	YDR025W YER102W YBR048W YBR189W YBL072C YDR064W YOR096W YJR145C YHR203C YJL190C YIL069C YLR367W YML024W YPL081W YOR204W
Benschop et al. Molecular Cell (2010)	"gamma-tubulin small complex, spindle pole body"	Benschop	YAL047C YHR172W YNL126W YLR212C
Benschop et al. Molecular Cell (2010)	Elg1 RFC-like complex	Benschop	YBR087W YOL094C YNL290W YJR068W YOR217W YOR144C
Benschop et al. Molecular Cell (2010)	tRNA-intron endonuclease complex	Benschop	YLR105C YPL083C
Benschop et al. Molecular Cell (2010)	ISW1 complex	Benschop	YBR245C YKR001C YPL082C YLR095C YMR044W
Benschop et al. Molecular Cell (2010)	EKC-KEOPS protein complex	Benschop	YGR262C YJL184W YKR038C YML036W
Benschop et al. Molecular Cell (2010)	FACT complex	Benschop	YGL207W YML069W
Benschop et al. Molecular Cell (2010)	HOPS complex	Benschop	YMR231W YAL002W YLR396C YLR148W YDR080W YDL077C YPL045W
Benschop et al. Molecular Cell (2010)	MutSBeta complex	Benschop	YOL090W YCR092C
Benschop et al. Molecular Cell (2010)	"cytochome c oxidase complex, subunits IV, Va, VI and VIIa"	Benschop	YNL052W YGL187C YDL067C YHR051W
Benschop et al. Molecular Cell (2010)	SCF ubiquitin ligase complex	Benschop	YDL132W YDR054C YJL047C YGL252C YOL133W
Benschop et al. Molecular Cell (2010)	nucleotide-excision repair factor 1 complex	Benschop	YAL027W YML095C YPL022W
Benschop et al. Molecular Cell (2010)	carboxy-terminal domain protein kinase complex	Benschop	YKL139W YJL006C YML112W
Benschop et al. Molecular Cell (2010)	eukaryotic translation elongation factor 1 complex	Benschop	YAL003W YPL048W YKL081W YPR080W
Benschop et al. Molecular Cell (2010)	NuA4 histone acetyltransferase complex	Benschop	YDR359C YEL018W YFL024C YOR244W YJR082C YHR090C YNL136W YPR023C YJL081C YGR002C YNL107W YFL039C
Benschop et al. Molecular Cell (2010)	RNA polymerase I complex	Benschop	YNL113W YPR110C YHR143W-A YBR154C YPR187W YOR224C YOR210W YDR156W YJL148W YJR063W YNL248C YOR340C YOR341W YPR010C
Benschop et al. Molecular Cell (2010)	90S preribosome	Benschop	YBR247C YDR324C YPL126W YOR310C YGR145W YLR222C YNL075W YJL109C YDR398W YCR057C YPR144C YLR409C YNL132W YLL011W YDL148C YOR145C YBL004W YLR186W YCL059C YJR145C YDR449C YPR112C YMR128W YJR002W YDR299W YOR096W YPL217C YLR197W YOR078W YDL014W YPR137W YMR093W YOL010W YPL266W YLR003C YJL069C YGR128C YLR129W YGR090W YPL012W YER127W YKR060W YER082C YEL055C YDR064W YHR196W YGL171W YHR148W
Benschop et al. Molecular Cell (2010)	RSC complex	Benschop	YMR091C YGL013C YNR023W YHR056C YLR357W YML127W YDR303C YDR225W YOR156C YGR056W YFR037C YOR290C YIL126W YHL025W YJL176C YMR033W YDR073W YCR020W-B YPR034W YCR052W YBR289W YLR321C YLR033W YGR275W YFL049W YPL016W YKR008W
